URL,Titre,Chapeau,Description,Date de début,Date de fin,Mots clés,Nom du lieu,Adresse du lieu,Code postal,Ville,Coordonnées géographiques,Type de prix,audience,durée
https://www.paris.fr/evenements/stage-gravure-35181,STAGE : GRAVURE,"Une approche picturale de l’aquatinte

Prérequis : pratique de la gravure en taille douce et expérience minimale sur les techniques de l’eau-forte et de l’aquatinte.","<p>L’aquatinte est un procédé d'eau-forte qui permet de produire des effets comparables au lavis sur une plaque de métal grâce à un grainage à la poudre de résine résistante au mordant, permettant de créer différentes nuances de gris selon le temps de morsure de l’acide sur la plaque.</p><p>Ce stage est focalisé sur un travail d’approfondissement et de compréhension des différentes étapes de la technique de l’aquatinte. La superposition par transparence de plusieurs aquatintes successives, avec ses différents temps de morsure chacune, nous permet d’agrandir largement le spectre des valeurs du blanc au noir en passant par toutes les subtilités des gris gravés sur une même plaque.<br>Cette recherche progressive de noirs profonds et nuancés en lavis caractéristique de la technique de l’aquatinte, nous invite, en restant toujours en gravure, à une pratique gestuelle proche du peintre.</p><p><strong>Matériel :</strong></p><p>Chaque stagiaire devra apporter une plaque de cuivre de 20 x 30 cm ainsi que deux projets minimum (dessin ou photo) au même format que la plaque.<br>Il faut tenir compte du fait que cette image sera inversée au moment de l’impression sur papier. Pensez alors à inverser votre projet en miroir.<br>Enfin, si vous souhaitez garder votre dessin ou photo originale intacte, veillez à faire une copie car vous serez amenés à dessiner dessus afin de transférer votre dessin sur la plaque.</p><p><strong>Intervenant :</strong> Pablo Flaiszman</p><p><strong>Nombre de places :</strong> 8 personnes</p><p><strong>Tarif :</strong> 360 € (Les inscrits de Paris-Ateliers bénéficient d’une remise de 10% sur le prix des stages).</p><p><strong>Dates :</strong> du 03 au 07 juillet 2023</p><p><strong>Horaires :</strong> de 10h à 17h avec une pause déjeuner entre 13h et 14h.</p><p><em>Informations et inscriptions sur public@paris-ateliers.org ou au 01 44 61 87 80. </em></p>",2023-07-03 13:00:00+02:00,2023-07-07 20:00:00+02:00,Atelier,Paris-Ateliers Arquebusiers,2ter rue des Arquebusiers,75003,Paris,"48.8593400078171, 2.36683102434819",payant,Public  adolescents adultes.,4
https://www.paris.fr/evenements/stage-encadrement-lavis-35169,STAGE : ENCADREMENT - LAVIS,"Stage Encadrement & lavis
Que vous soyez débutants ou bien confirmés, cette branche de l’encadrement n’aura plus aucun secret pour vous !","<p>Un stage pour s’initier, comprendre ou s’affirmer dans l’encadrement en lavis, au programme :</p><p>1. L’histoire du lavis</p><p>2. Le matériel et les outils utilisés</p><p>3. L’aquarelle et le lavis classique ou moderne</p><p>-Découvrir la peinture en aquarelle et choisir ses couleurs</p><p>-Comment appliquer l’aquarelle et réussir un lavis, les erreurs à ne pas faire</p><p>-Travail au tire ligne - le jeu, rythme et règles des filets d’encre</p><p>-Filets papier pose et création en aquarelle</p><p>4. Autres techniques pour le lavis : le pastel et l’encre</p><p>5. Associer le lavis et les ornements, de style ou d’époque</p><p>6. Finaliser un encadrement avec un lavis – biseaux, verre et paquet</p><p>Durant cette session consacrée au lavis, vous découvrirez comment réaliser un encadrement complet avec cette méthode et finaliserez par une fermeture à onglet.</p><p>A partir de documents anciens ou modernes, vous rechercherez à les mettre en valeur en jouant avec les couleurs de l’aquarelle, de l’encre et les filets.</p><p>Qu’il soit classique ou moderne, vous créerez votre propre décor ou puiserez dans l’œuvre un détail qui deviendra le thème de l’ornement central du lavis.</p><p><strong>Matériel à apporter :</strong></p><p>-2 ou 3 documents format maximum A5 (15*21 cm) – jamais supérieur pour débuter</p><p>-Pochette de papier calque A4</p><p>-4 ou 5 petits récipients avec couvercles - type petit pot à confiture</p><p>-2 pots à eau – type pot à yaourt</p><p>-2 chiffons coton blanc</p><p>-Paquet de feutre à encre noire permanente – plusieurs calibres exemple 0.30 mm, 0.45…</p><p>-Verres pour les cadres seront à fournir durant le stage – taille selon encadrement final</p><p><strong>Intervenante : </strong>Christine Boutroue</p><p><strong>Nombre de places :</strong> 8 personnes</p><p><strong>Tarif :</strong> 310 € (Les inscrits de Paris-Ateliers bénéficient d’une remise de 10% sur le prix des stages).</p><p><strong>Dates : </strong>du 26 au 29 juin 2023</p><p><strong>Horaires :</strong> de 10h à 17h, avec une pause déjeuner entre 13h et 14h.</p><p><em>Informations et inscriptions sur public@paris-ateliers.org ou au 01 44 61 87 80. </em></p>",2023-06-26 13:00:00+02:00,2023-06-28 20:00:00+02:00,"Atelier,Peinture",Paris-Ateliers Beaux-Arts,5 rue des Beaux-Arts,75006,Paris,"48.8562930183747, 2.3359530150592",payant,Public  adolescents adultes.,2
https://www.paris.fr/evenements/stage-montage-video-35189,STAGE : MONTAGE VIDÉO,"Stage de montage vidéo - juillet 2023

L’objectif du stage est d’acquérir les bases du montage, le montage cut, l’utilisation des effets de transition, des filtres et l’exportation finale. Il s’agira d’une approche expérimentale ou de recherche.","<p>Apprentissage des bases du montage sur le logiciel Première.</p><p>Une approche théorique sera également proposée par le visionnage de films et l’analyse des séquences.</p><p>Ce stage s'adresse à un public motivé, curieux du médium vidéo et à l'aise avec les outils numériques.</p><p><strong>Attention, ce stage ne permettra pas la réalisation d’un court-métrage.</strong><br><br></p><p><strong>Matériel à apporter :</strong> des images ainsi qu'un casque dès la première séance.</p><p><strong>Intervenant :</strong> Florent Mulot</p><p><strong>Nombre de places :</strong> 8 personnes</p><p><strong>Tarif :</strong> 300 € (Les inscrits de Paris-Ateliers bénéficient d’une remise de 10% sur le prix des stages).</p><p><strong>Dates : </strong>du 03 au 07 avril 2023</p><p><strong>Horaires : </strong>de 10h à 17h (16h le dernier jour), avec une pause déjeuner entre 13h et 14h.</p><p><em>Informations et inscriptions au 01 44 61 87 80 ou par email à l'adresse public@paris-ateliers.org.</em></p>",2023-07-03 13:00:00+02:00,2023-07-07 20:00:00+02:00,"Atelier,Cinéma,Photo",Paris-Ateliers Célestins,16 quai des Célestins,75004,Paris,"48.8522510132064, 2.36111196799254",payant,Public  adolescents adultes.,4
https://www.paris.fr/evenements/le-role-du-14-rue-de-trevise-paris-9e-dans-la-diffusion-du-basket-ball-en-france-32015,"Le rôle du 14 rue de Trévise, Paris 9e, dans la diffusion du basket-ball en France.","Cycle de conférences ""Tous en lice ! Une histoire du sport."" Saison 2 : Espaces et diffusion des pratiques sportives à Paris.","<p>Conférence par <strong>Sabine CHAVINIER-RELA</strong>, maîtresse de conférence à l'UFR STAPS de l'université de Limoges, dans le cadre du cycle de conférences <strong><em>Tous en lice ! Une histoire du sport : regards et représentations</em></strong>, aux Archives de Paris en partenariat avec le Comité d’histoire de la Ville de Paris.</p>",2023-05-31 20:00:00+02:00,2023-05-31 21:30:00+02:00,"Conférence,Histoire,Sport",Archives de Paris - Salle Paul Verlaine,18 boulevard Sérurier,75019,Paris,"48.8780379802352, 2.40580796376142",gratuit,Public  adolescents adultes.,0
https://www.paris.fr/evenements/ann-shirley-35419,Ann Shirley,"""Fort.e.s"" EP release party","<p>Ann Shirley est une chanteuse française d'origine camerounaise aux multiples talents et facettes. Son incroyable timbre vocal grave et suave n'a échappé à personne aux portes de la finale de The Voice il y a quelques années. Depuis, aussi à l'aise dans les registres soul, pop et jazz, on l'aura remarqué aux côtés de Philippe Katerine, -M-, ou encore Anne Paceo. Également pianiste et compositrice accomplie, elle est une des musiciennes de l'exceptionnel reprise de Starmania en 2022. Après avoir beaucoup joué et collaboré avec les autres, Ann Shirley se consacre à son projet solo en sortant un deuxième EP très personnel, ""Fort.e.s"", mêlant les grooves makossa et électro qui rendent hommage à ses racines.</p><p>Né en 1994 à Bondy, la jeune femme d'origine camerounaise grandit au sein d'une famille de mélomanes et fait ses gammes aux EMA de Vitry-sur-Seine. Dès son plus jeune âge, elle se distingue par son timbre grave. A l'adolescence, elle est repérée par celui qui deviendra son mentor, Didier Lockwood.</p><p>Aujourd'hui devenue mère, la mélomane revient gonflée à bloc et prête à se dévoiler avec Fort.e.s. Un nouvel EP coloré et envoûtant aux sonorités afro urban qu'elle a élaboré avec son ami, le guitariste-chanteur Euclides Vilar Gomes. Un projet pétillant qui célèbre son identité plurielle. L'artiste embrasse la nostalgie de ses souvenirs d'enfance suspendus entre Paris et Douala. Ses vibratos chauds mariés aux mélodies solaires viennent envelopper les coeurs. Le titre phare de cette production est Ayo - qui signifie ""joie"" dans différentes langues d'Afrique - un morceau mêlant les styles makossa et électro qui rend hommage aux racines d'Ann Shirley.</p><p>== Line up ==</p><p>Ann Shirley (Voix), Fred Dupont (Claviers), Swaeli Mbappe (Basse), Anthony Jambon (Guitare), Yoann Danier (Batterie)</p>",2023-05-27 22:30:00+02:00,2023-05-28 02:00:00+02:00,"Concert,Musique",New Morning,9 Rue des Petites Écuries,75010,Paris,"48.8728992, 2.35330820000001",payant,Tout public.,0
https://www.paris.fr/evenements/exposition-insectes-estampes-et-dessins-de-nathalie-grall-claire-illouz-lanfranco-quadrio-et-mikio-watanabe-35206,Exposition Insectes,"Exposition Insectes - Estampes et de dessins de Nathalie Grall, Claire Illouz, Lanfranco Quadrio et Mikio Watanabe","<p>Exposition Insectes - Estampes et de dessins de <a href=""https://sagot-legarrec.fr/categorie-oeuvre/artiste/nathalie-grall/"" target=""_blank"" rel=""noopener"" title=""Ouverture dans un nouvel onglet"">Nathalie Grall</a>, <a href=""https://sagot-legarrec.fr/categorie-oeuvre/artiste/claire-illouz/"" target=""_blank"" rel=""noopener"" title=""Ouverture dans un nouvel onglet"">Claire Illouz</a>, <a href=""https://sagot-legarrec.fr/categorie-oeuvre/artiste/lanfranco-quadrio/"" target=""_blank"" rel=""noopener"" title=""Ouverture dans un nouvel onglet"">Lanfranco Quadrio</a> et <a href=""https://sagot-legarrec.fr/categorie-oeuvre/artiste/mikio-watanabe/"" target=""_blank"" rel=""noopener"" title=""Ouverture dans un nouvel onglet"">Mikio Watanabe</a>.</p><p><a href=""https://sagot-legarrec.fr/galerie-art/nicolas-romand/"">Nicolas Romand</a> et la <a href=""http://home/"">galerie Sagot Le Garrec</a> présentent l’exposition <em>Insectes</em> avec un ensemble d’estampes et de dessins de Nathalie Grall, Claire Illouz, Lanfranco Quadrio et Mikio Watanabe.</p><ul><li><a href=""https://sagot-legarrec.fr/categorie-oeuvre/artiste/nathalie-grall/"">Nathalie Grall</a> est une artiste française qui utilise des techniques traditionnelles pour créer des estampes modernes. Elle est passionnée par la nature et les paysages, et ses estampes reflètent cette passion. Ses œuvres sont à la fois délicates et puissantes, et les détails sont saisissants. Nathalie Grall a exposé dans le monde entier et est une artiste reconnue dans le domaine de l’estampe.</li></ul><ul><li><a href=""https://sagot-legarrec.fr/categorie-oeuvre/artiste/claire-illouz/"">Claire Illouz</a> est une artiste française qui utilise principalement le crayon pour créer des dessins réalistes. Elle est fascinée par le corps humain et les expressions faciales, et ses œuvres sont souvent très intimes. Les dessins de Claire Illouz sont d’une grande finesse et d’une grande beauté. Elle a remporté de nombreux prix pour ses œuvres et est considérée comme l’une des artistes les plus talentueuses de sa génération.</li></ul><ul><li><a href=""https://sagot-legarrec.fr/categorie-oeuvre/artiste/lanfranco-quadrio/"">Lanfranco Quadrio</a> est un artiste italien qui utilise des techniques mixtes pour créer des estampes contemporaines. Il utilise des photographies, des images numériques et des techniques traditionnelles pour créer des estampes qui sont à la fois modernes et classiques. Les estampes de Lanfranco Quadrio sont souvent très colorées et très vibrantes, et elles sont très appréciées des collectionneurs d’art contemporain.</li></ul><ul><li><a href=""https://sagot-legarrec.fr/categorie-oeuvre/artiste/mikio-watanabe/"">Mikio Watanabe </a>est un artiste japonais qui utilise des techniques traditionnelles pour créer des dessins d’une grande beauté. Il est passionné par la nature et les paysages, et ses œuvres reflètent cette passion. Les dessins de Mikio Watanabe sont très délicats et très précis, et il est considéré comme l’un des meilleurs artistes de dessin de sa génération.</li></ul><p>Les œuvres présentées sont d’une grande qualité et témoignent du talent exceptionnel de ces artistes. La galerie d’art est heureuse de présenter cette exposition et invite tous les amateurs d’art à venir découvrir ces œuvres exceptionnelles.</p>",2023-04-14 17:00:00+02:00,2023-05-27 22:00:00+02:00,"Art contemporain,Expo,Peinture",Galerie Sagot - Le Garrec,10 rue de Buci,75006,Paris,"48.8538700197143, 2.33753996078741",gratuit,Tout public.,43
https://www.paris.fr/evenements/printempo-ian-tomaz-35487,Printempo | Ian Tomaz,"Pour continuer cette saison Printempo, Ian Tomaz nous propose d’explorer les œuvres méconnues de Francis Poulenc, grand compositeur de musique de chambre du 20ème siècle.","<p>Francis Poulenc a composé une grande variété de musique pour piano seul qui est restée rarement jouée depuis sa publication. Ce récital comprend quatre séries de courtes pièces qui montrent les multiples facettes et styles du grand compositeur. Les Trois Impromptus qui commencent le programme présentent un sentiment léger et joyeux qui est généralement associé au compositeur. Les Nocturnes évoquent tantôt la tradition de Chopin avec des mélodies entraînantes et présentent parfois des scènes nocturnes plus abstraites, souvent avec des titres évocateurs. Les Promenades montrent les tentatives du compositeur d’intégrer des harmonies et des dissonances modernes dans son œuvre, chaque mouvement représentant un moyen de transport différent. Enfin, la suite Napoli est un hommage coloré à l’Italie, l’une des rares pièces interprétées par des pianistes du vivant de Poulenc, dont les virtuoses du XXe siècle Arthur Rubinstein et Claudio Arrau.<br>~Ian Tomaz</p><p><em>Retrouvez le programme détaillé du festival Printempo 2023 </em><a href=""https://www.fondationdesetatsunis.org/fr/printempo-2023/"" target=""_blank"">ici</a><em>.</em></p>",2023-06-13 22:30:00+02:00,2023-06-14 00:00:00+02:00,"Concert,Musique,Spectacle musical",Fondation des États-Unis,15 boulevard Jourdan,75014,Paris,"48.819816987412, 2.33972797279233",gratuit sous condition,Tout public.,0
https://www.paris.fr/evenements/atelier-decouverte-et-degustation-de-micro-pousses-et-fleurs-comestibles-35458,Atelier découverte et dégustation de micro-pousses et fleurs comestibles,La ferme du Paysan Urbain s'invite à la bibliothèque Parmentier,"<p>Venez
participer à l'atelier découverte et dégustation de micro-pousses et fleurs
comestibles, produites par la ferme urbaine <a href=""https://lepaysanurbain.fr/paris/"" target=""_blank"" rel=""noopener"" title=""Ouverture dans un nouvel onglet"">Le Paysan Urbain,</a> au cœur du XXème
arrondissement. Au programme de l'atelier : découverte et dégustation des
productions, blind-test comestible, création de vos tartines fleuries, et autres
petites surprises à venir !</p><p>Inscription par téléphone ou par mail<br></p>",2023-05-17 17:00:00+02:00,2023-06-07 18:30:00+02:00,"Atelier,Enfants,Nature",Bibliothèque Parmentier,20 bis avenue Parmentier,75011,Paris,"48.860096013574, 2.3790349915526",gratuit,Tout public.,21
https://www.paris.fr/evenements/atelier-de-decouverte-et-d-initiation-aux-danses-du-bal-arrange-34185,Atelier de découverte et d'initiation aux danses du Bal Arrangé,"Johan Amselem et la Cie La Halte Garderie vous invitent à un atelier de découverte et d'initiation aux danses du Bal Arrangé, grand rassemblement dansé, inclusif, participatif, festif, solidaire et gratuit. Il clôture depuis 4 ans le Mois parisien du handicap, inaugure Paris Plages et s'inscrit dans l'Olympiade Culturelle.","<p>Un bal oui mais arrangé pourquoi?</p><p>Parce que des complices amateurs, débutant.e.s ou initié.e.s, en situation ou non de handicap, accompagnés de danseurs professionnels, entraînent le public dans des danses originales inspirées des danses moderne, hip hop, tango et des gestes sportifs. Avec une DJ en direct au mix éclectique et un quatuor de l’Orchestre de Chambre de Paris !</p><p>Devenez complices d'un grand moment solidaire et joyeux !</p><p>Pour devenir complices, il suffit de participer à au moins un atelier préparatoire, à la répétition générale et au Bal !</p><p>Les ateliers préparatoires, gratuits et ouverts à tou.te.s, permettent d’explorer des manières singulières de danser, faire danser, mixer sport et danse et emporter ainsi le public dans un tourbillon chorégraphique insolite. Une expérience forte de partage qui dépasse les différences et célèbre les valeurs communes du sport et de la danse : inclusion, diversité, cohésion, rencontre, amitié.</p><p>Venez découvrir ce projet plein de sens et entrez dans la danse !</p>",2023-06-10 18:00:00+02:00,2023-06-10 19:30:00+02:00,"Atelier,Danse,Solidarité",Bibliothèque Jacqueline de Romilly,16 avenue de la Porte Montmartre,75018,Paris,"48.8994220173449, 2.33641997088512",gratuit,Tout public.,0
https://www.paris.fr/evenements/orange-night-run-35635,"Orange Night Run, un avant-goût du marathon des Jeux","Dans le cadre de son partenariat avec les Jeux olympiques et paralympiques de Paris 2024, Orange organisera une course inédite le 17 juin.","<p>Voilà une occasion unique de se plonger dans les conditions du Marathon pour Tous et de remporter son dossard pour cette épreuve des Jeux olympiques de Paris 2024. Samedi 17 juin, par équipes de cinq, les participants devront parcourir la distance mythique du marathon : 42,195 km. Ils s'élanceront depuis le parvis de l'Hôtel de Ville dès 19 h 45 et parcourront une boucle de 5,274 km le long des quais de Seine. Et à l'arrivée 1 000 dossards seront à gagner ! <br></p><p>Pour cela, il faudra terminer dans les 50 premières équipes du classement. Si ce n'est pas le cas, pas de panique : vous pourrez également être dans les cinq équipes qui auront ramené le plus de téléphones à recycler (autre point fort de l'Orange Night Run) ou espérer aussi figurer parmi les 145 autres tirées au sort.</p><p>Bien évidemment ouvert aux personnes en situation de handicap, la course n'exige que deux conditions : la mixité, puisque deux femmes au minimum devront figurer dans chacune de ces équipes de cinq ; et un âge minimum de 20 ans au moment du départ. Dès la fin d'après-midi, des animations auront lieu au cœur d'un village spécialement organisé pour l'occasion sur le parvis de l'Hôtel de Ville. <br><br>Retrouvez toutes les informations sur le<strong><a href=""https://night-run.orange.com/accueil"" target=""_blank""> site de la course</a></strong></p>",2023-06-17 20:00:00+02:00,2023-06-18 04:30:00+02:00,"Jeux 2024,Sport",Parvis de l'Hôtel de Ville,Parvis de l'Hôtel de Ville,75000,Paris,"48.8546698546529, 2.35428451996225",payant,Tout public.,0
https://www.paris.fr/evenements/festival-coulee-douce-de-la-musique-qui-decoiffe-35762,"Festival Coulée Douce, de la musique qui décoiffe","De la musique qui décoiffe, du chant qui fait du bien aux esgourdes, du rêve dont on a bien besoin plein les mirettes, de l’émotion et des souvenirs qui touchent au cœur et bien sûr, comme c’est Coulée Douce, beaucoup d’humour et de Rock’n’Roll !","<p>Au programme :</p><p>Cie Intermezzo - ""Le Big Ukulélé Syndicate - The Party""<br>Cie Volpinex - ""Arbres Modestes"" (création 2023)<br>Collectif les Aimants - ""L’armoire Polyphonique""<br>Mr Tristan - ""Sexy Mother Fucker""<br>Cirque Hirsute - ""CosmiComics""<br>Cie Progéniture - ""Allô ?""<br>Cie Bruital - ""Wanted""</p>",2023-06-10 19:00:00+02:00,2023-06-11 22:00:00+02:00,"Spectacle musical,Street-art,Théâtre",Promenade Plantée - Jardin de Reuilly - Coulée Verte,1 rue Jacques Hillairet,75012,Paris,"48.8426409935777, 2.38642397447788",gratuit,Tout public.,1
https://www.paris.fr/evenements/siestes-musicales-et-dessinees-35697,Siestes musicales et dessinées,"Par l'autrice et illustratrice Judith Gueyfier, accompagnée par la musique de William Hountondji.","<p>Le public familial est invité à un moment de détente. Allongé sur des coussins, installé dans un transat, chacun est amené à fermer les yeux le temps d’un voyage poétique sonore, bercé par la musique de <strong>William Hountondji</strong>. L’autrice et illustratrice <strong>Judith Gueyfier </strong>dessine en direct les personnes présentes, les familles, les doudous, et chacun pourra repartir avec un bout de son rêve croqué sur le papier.</p><p>Judith Gueyfier a illustré près d’une vingtaine d’albums chez divers éditeurs tels que Didier Jeunesse, Le Seuil, Milan, Nathan. William Hountondji est saxophoniste et compositeur.</p>",2023-07-08 17:30:00+02:00,2023-07-15 18:30:00+02:00,"Atelier,Enfants,Loisirs",Paris Plages / Espace des bibliothèques,Quai de Seine,75019,Paris,"48.8864725370247, 2.3740966702854",gratuit,Tout public. A partir de 3 ans.,7
https://www.paris.fr/evenements/sous-le-pont-mirabeau-coule-la-seine-exposition-photographique-32768,""" Sous le pont Mirabeau coule la Seine…"" Exposition photographique.",Arrêt sur image vers 1900 avec un témoignage photographique à la découverte de la Seine et de ses abords. On suit le cours du fleuve et on remonte le temps… La Bibliothèque de l'Hôtel de Ville (BdHV) propose un choix de 31 clichés à venir admirer à la bibliothèque Germaine Tillion jusqu'au 21 septembre.,"<p>Avec ses 13 km de long et ses 30
à 200 m de large dans la capitale, la Seine fait partie de l’histoire et du
paysage de Paris. Son cours, remodelé au fil des siècles, aujourd’hui ponctué
par 37 ponts et trois îles, structura l’espace de la cité des nautes quand il
ne fut pas intégré à son urbanisme par la recherche de perspectives.</p><p>Voie naturelle de conquête et de
circulation tout autant que scène de fêtes spectaculaires, la Seine a aussi
connu une activité économique, attestée dès l’époque néolithique. La nef qui
orne les armoiries de Paris vient ainsi rappeler la prééminence de la
corporation des « marchands de l’eau », titulaire depuis le XII<sup>e</sup>
siècle d’un monopole de commerce sur le fleuve. Les monopoles abolis à la
Révolution, cette activité hissera Paris au rang de second plus important port
fluvial d’Europe au XX<sup>e</sup> siècle.</p><p>Dans un arrêt sur image vers
1900, un panorama complet des activités sur la Seine et ses berges, avec leurs
« petits métiers », leurs pavillons d’octroi ou de secours aux noyés
et leurs appontements recouverts de publicités, s’offre à nous. Là, barges et
péniches apportent des marchandises et des matériaux de construction ou
emportent des déblais de chantier. Ici, les petits bateaux à vapeur de la
Compagnie générale des bateaux parisiens, alors au sommet de leur gloire, desservent
dans un ballet incessant les embarcadères des quatre lignes traversant Paris.
Et puis, là, dans les bateaux-lavoirs à l’amarre, depuis le XVII<sup>e</sup>
siècle et pour quelques années encore, blanchisseuses et lavandières lavent le
linge des Parisiens. Et puis, ici, des établissements de bains, apparus dès le
XVIII<sup>e</sup> siècle, proposent aussi d’apprendre à nager pour un prix
modique.</p><p>Cependant, si tout ce mouvement
donne quelque peu le tournis, la Seine et ses berges se prêtent à bien d’autres
activités plus tranquilles, de la flânerie aux travaux d’aiguille…</p><p>Les photographies exposées ici
sont consultables dans le catalogue des bibliothèques spécialisées : <a href=""http://bibliotheques-specialisees.paris.fr/"">http://bibliotheques-specialisees.paris.fr/</a></p>",2023-07-01 13:00:00+02:00,2023-09-21 22:00:00+02:00,"Expo,Histoire,Photo",Bibliothèque Germaine Tillion,6 rue du Commandant Schlœsing,75016,Paris,"48.8618360128542, 2.28427103826974",gratuit,Tout public.,82
